Zone,1,2,3,4,5,6,7,8,9,10,11
t1503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1504,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1505,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1506,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1507,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1508,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1509,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1510,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1511,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1512,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1513,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1514,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1515,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1516,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1518,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1519,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1520,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1521,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1522,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1523,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1524,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1525,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1526,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1527,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1528,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1529,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1530,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1531,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1532,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1533,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1534,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1535,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1538,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1539,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1540,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1541,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1542,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1543,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1544,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1545,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1546,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1548,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1549,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1550,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1551,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1552,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1553,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1554,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1555,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1557,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1559,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1560,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1561,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1562,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1563,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1564,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1565,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1566,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1567,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1568,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1569,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1570,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1571,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1572,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1573,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1574,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1575,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1576,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1577,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1578,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1579,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1580,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1581,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1582,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1583,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1584,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1585,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1586,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1588,37.32876711663502,37.32876711663502,37.32876711663502,-0.0,37.32876711663502,37.32876711663502,37.32876711663502,37.32876711663502,37.32876711663502,37.32876711663502,37.32876711663502
t1589,37.3437045984744,37.3437045984744,37.3437045984744,-0.0,37.3437045984744,37.3437045984744,37.3437045984744,37.3437045984744,37.3437045984744,37.3437045984744,37.3437045984744
t1590,37.35864805769748,37.35864805769748,37.35864805769748,-0.0,37.35864805769748,37.35864805769748,37.35864805769748,37.35864805769748,37.35864805769748,37.35864805769748,37.35864805769748
t1591,37.373597496696156,37.373597496696156,37.373597496696156,-0.0,37.373597496696156,37.373597496696156,37.373597496696156,37.373597496696156,37.373597496696156,37.373597496696156,37.373597496696156
t1592,37.3885529178633,37.3885529178633,37.3885529178633,-0.0,37.3885529178633,37.3885529178633,37.3885529178633,37.3885529178633,37.3885529178633,37.3885529178633,-0.0
t1593,37.40351432359274,37.40351432359274,37.40351432359274,-0.0,37.40351432359274,37.40351432359274,37.40351432359274,37.40351432359274,37.40351432359274,37.40351432359274,-0.0
t1594,37.41848171627924,37.41848171627924,37.41848171627924,-0.0,37.41848171627924,37.41848171627924,37.41848171627924,37.41848171627924,37.41848171627924,37.41848171627924,-0.0
t1595,37.43345509831857,37.43345509831857,37.43345509831857,-0.0,37.43345509831857,37.43345509831857,37.43345509831857,37.43345509831857,37.43345509831857,37.43345509831857,-0.0
t1596,37.44843447210741,37.44843447210741,37.44843447210741,-0.0,37.44843447210741,37.44843447210741,37.44843447210741,37.44843447210741,37.44843447210741,37.44843447210741,-0.0
t1597,37.46341984004342,37.46341984004342,37.46341984004342,-0.0,37.46341984004342,37.46341984004342,37.46341984004342,37.46341984004342,37.46341984004342,37.46341984004342,-0.0
t1598,37.47841120452525,37.47841120452525,37.47841120452525,-0.0,37.47841120452525,37.47841120452525,37.47841120452525,37.47841120452525,37.47841120452525,37.47841120452525,-0.0
t1599,37.45592715607542,37.45592715607542,37.45592715607542,-0.0,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,-0.0
t1600,37.45592715607542,37.45592715607542,37.45592715607542,-0.0,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,-0.0
t1601,37.52342130124601,37.52342130124601,37.52342130124601,-0.0,37.52342130124601,37.52342130124601,37.52342130124601,37.52342130124601,37.52342130124601,37.52342130124601,-0.0
t1602,37.53843667591637,37.53843667591637,37.53843667591637,-0.0,37.53843667591637,37.53843667591637,37.53843667591637,37.53843667591637,37.53843667591637,37.53843667591637,-0.0
t1603,37.553458059140034,37.553458059140034,37.553458059140034,-0.0,37.553458059140034,37.553458059140034,37.553458059140034,37.553458059140034,37.553458059140034,37.553458059140034,37.55345805914002
t1604,37.56848545332134,37.56848545332134,37.56848545332134,-0.0,37.56848545332134,37.56848545332134,37.56848545332134,37.56848545332134,37.56848545332134,37.56848545332134,37.56848545332134
t1605,37.58351886086568,37.58351886086568,37.58351886086568,-0.0,37.58351886086568,37.58351886086568,37.58351886086568,37.58351886086568,37.58351886086568,37.58351886086568,37.58351886086568
t1606,37.598558284179354,37.598558284179354,37.598558284179354,-0.0,37.598558284179354,37.598558284179354,37.598558284179354,37.598558284179354,37.598558284179354,37.598558284179354,37.598558284179354
t1607,37.61360372566963,37.61360372566963,37.61360372566963,-0.0,37.61360372566963,37.61360372566963,37.61360372566963,37.61360372566963,37.61360372566963,37.61360372566963,37.61360372566963
t1608,37.62865518774473,37.62865518774473,37.62865518774473,-0.0,37.62865518774473,37.62865518774473,37.62865518774473,37.62865518774473,37.62865518774473,37.62865518774473,37.62865518774473
t1609,37.64371267281384,37.64371267281384,37.64371267281384,37.64371267281384,37.64371267281384,37.64371267281384,37.64371267281384,37.64371267281384,37.64371267281384,37.64371267281384,37.64371267281384
t1610,37.658776183287166,37.658776183287166,37.658776183287166,37.658776183287166,37.658776183287166,37.658776183287166,37.658776183287166,37.658776183287166,37.658776183287166,37.658776183287166,37.658776183287166
t1611,37.67384572157579,37.67384572157579,37.67384572157579,37.67384572157579,37.67384572157579,37.67384572157579,37.67384572157579,37.67384572157579,37.67384572157579,37.67384572157579,37.67384572157579
t1612,37.688921290091834,37.688921290091834,37.68892129009183,37.68892129009183,37.68892129009183,37.68892129009183,37.68892129009183,37.68892129009183,37.68892129009183,37.68892129009183,37.68892129009183
t1613,37.704002891248315,37.704002891248315,37.704002891248315,37.704002891248315,37.704002891248315,37.704002891248315,37.704002891248315,37.704002891248315,37.704002891248315,37.704002891248315,37.704002891248315
t1614,37.7190905274593,37.7190905274593,37.7190905274593,37.7190905274593,37.7190905274593,37.7190905274593,37.7190905274593,37.7190905274593,37.7190905274593,37.7190905274593,37.7190905274593
t1615,37.734184201139755,37.734184201139755,37.73418420113975,37.73418420113975,37.73418420113975,37.73418420113975,37.73418420113975,37.73418420113975,37.73418420113975,37.73418420113975,37.73418420113975
t1616,37.74928391470563,37.74928391470563,37.74928391470563,37.74928391470563,37.74928391470563,37.74928391470563,37.74928391470563,37.74928391470563,37.74928391470563,37.74928391470563,-0.0
t1617,37.76438967057386,37.76438967057386,37.76438967057386,37.76438967057386,37.76438967057386,37.76438967057386,37.76438967057386,37.76438967057386,37.76438967057386,37.76438967057386,-0.0
t1618,37.77950147116233,37.77950147116233,37.77950147116233,37.77950147116233,37.77950147116233,37.77950147116233,37.77950147116233,37.77950147116233,37.77950147116233,37.77950147116233,-0.0
t1619,37.79461931888988,37.79461931888988,37.79461931888988,37.79461931888988,37.79461931888988,37.79461931888988,37.79461931888988,37.79461931888988,37.79461931888988,37.79461931888988,-0.0
t1620,37.80974321617636,37.80974321617636,37.80974321617636,37.80974321617636,37.80974321617636,37.80974321617635,37.80974321617636,37.80974321617636,37.80974321617636,37.80974321617636,-0.0
t1621,37.82487316544253,37.82487316544253,37.82487316544253,37.82487316544253,37.82487316544253,37.82487316544253,37.82487316544253,37.82487316544253,37.82487316544253,37.82487316544253,-0.0
t1622,37.840009169110154,37.840009169110154,37.840009169110154,37.840009169110154,37.840009169110154,37.840009169110154,37.840009169110154,37.840009169110154,37.840009169110154,37.840009169110154,-0.0
t1623,37.85515122960199,37.85515122960199,37.85515122960199,37.85515122960199,37.85515122960199,37.85515122960199,37.85515122960199,37.85515122960199,37.85515122960199,37.85515122960199,-0.0
t1624,37.87029934934172,37.87029934934172,37.87029934934172,37.87029934934172,37.87029934934172,37.87029934934172,37.87029934934172,37.87029934934172,37.87029934934172,37.87029934934172,-0.0
t1625,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,37.45592715607542,-0.0
t1626,-0.0,-0.0,37.90061377626454,37.90061377626452,37.90061377626454,37.90061377626454,37.90061377626454,37.90061377626454,37.90061377626454,37.90061377626454,37.90061377626454
t1627,-0.0,-0.0,37.01124053588629,37.01124053588629,37.01124053588629,37.01124053588629,37.01124053588629,37.01124053588629,37.91578008829986,37.91578008829986,37.91578008829986
t1628,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1629,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1630,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1631,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1632,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1633,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1634,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1635,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1636,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1637,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1638,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1639,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1640,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1641,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1642,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1643,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1644,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1645,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1646,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1647,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1648,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1649,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1650,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1651,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1652,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1653,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1654,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1655,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1656,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1658,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1659,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1660,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1661,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1662,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1663,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1664,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1665,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1666,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1667,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1668,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1669,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1670,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1672,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1673,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1674,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1675,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1676,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1677,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1678,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1679,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1680,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1681,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1682,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1683,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1684,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1685,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1686,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1687,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1688,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1689,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1690,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1691,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1692,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1693,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1694,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1695,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1696,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1697,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
t1700,30.364386047109353,30.364386047109353,30.364386047109353,30.364386047109353,30.364386047109353,30.364386047109356,30.364386047109353,30.364386047109353,30.364386047109353,30.364386047109353,-0.0
t1701,30.376536661774065,30.376536661774065,30.376536661774065,30.37653666177406,30.376536661774065,30.376536661774065,30.376536661774065,30.376536661774065,30.376536661774065,30.376536661774065,-0.0
t1702,30.388692138629512,30.388692138629512,30.388692138629512,30.388692138629512,30.388692138629512,30.388692138629512,30.388692138629512,30.388692138629516,30.388692138629516,30.388692138629516,-0.0
t1703,30.40085247962136,30.40085247962136,30.40085247962136,30.40085247962136,30.40085247962136,30.40085247962136,30.40085247962136,30.40085247962136,30.40085247962136,30.40085247962136,-0.0
t1704,25.74157817001953,25.74157817001953,25.74157817001953,25.74157817001953,25.74157817001953,25.74157817001953,25.74157817001953,25.74157817001953,25.74157817001953,25.74157817001953,-0.0
t1705,25.751878921588162,25.751878921588162,25.751878921588162,25.751878921588162,25.751878921588162,25.751878921588162,25.751878921588162,25.751878921588162,25.751878921588162,25.751878921588162,-0.0
t1706,25.762183795106203,25.762183795106203,25.762183795106203,25.762183795106203,25.762183795106203,25.762183795106203,25.762183795106203,25.762183795106203,25.762183795106203,25.762183795106203,-0.0
t1707,30.44954252389306,30.44954252389306,30.44954252389306,30.44954252389306,30.44954252389306,30.44954252389306,30.44954252389306,30.44954252389306,30.44954252389306,30.44954252389306,-0.0
t1708,25.782805914588923,25.782805914588923,25.782805914588923,25.782805914588923,25.782805914588923,25.782805914588923,25.782805914588923,25.782805914588923,25.782805914588923,25.782805914588923,25.782805914588923
t1709,25.793123163854467,25.793123163854467,25.793123163854467,25.793123163854467,25.793123163854467,25.793123163854467,25.793123163854467,25.793123163854467,25.793123163854467,25.793123163854467,25.793123163854467
t1710,30.486111225981947,30.486111225981947,30.486111225981947,30.486111225981947,30.486111225981947,30.486111225981947,30.486111225981947,30.486111225981947,30.486111225981947,30.486111225981947,30.486111225981947
t1711,30.49831055020202,30.49831055020202,30.498310550202035,30.498310550202035,30.498310550202035,30.498310550202035,30.498310550202035,30.498310550202035,30.498310550202035,30.498310550202035,30.498310550202035
