Time,Weight
184,5.013736263736265
185,5.013736263736265
186,5.013736263736265
187,5.013736263736265
188,5.013736263736265
189,5.013736263736265
190,5.013736263736265
191,5.013736263736265
192,5.013736263736265
193,5.013736263736265
194,5.013736263736265
195,5.013736263736265
196,5.013736263736265
197,5.013736263736265
198,5.013736263736265
199,5.013736263736265
200,5.013736263736265
201,5.013736263736265
202,5.013736263736265
203,5.013736263736265
204,5.013736263736265
205,5.013736263736265
206,5.013736263736265
207,5.013736263736265
208,5.013736263736265
209,5.013736263736265
210,5.013736263736265
211,5.013736263736265
212,5.013736263736265
213,5.013736263736265
214,5.013736263736265
215,5.013736263736265
216,5.013736263736265
217,5.013736263736265
218,5.013736263736265
219,5.013736263736265
220,5.013736263736265
221,5.013736263736265
222,5.013736263736265
223,5.013736263736265
224,5.013736263736265
225,5.013736263736265
226,5.013736263736265
227,5.013736263736265
228,5.013736263736265
229,5.013736263736265
230,5.013736263736265
231,5.013736263736265
232,5.013736263736265
233,5.013736263736265
234,5.013736263736265
235,5.013736263736265
236,5.013736263736265
237,5.013736263736265
238,5.013736263736265
239,5.013736263736265
240,5.013736263736265
241,5.013736263736265
242,5.013736263736265
243,5.013736263736265
244,5.013736263736265
245,5.013736263736265
246,5.013736263736265
247,5.013736263736265
248,5.013736263736265
249,5.013736263736265
250,5.013736263736265
251,5.013736263736265
252,5.013736263736265
253,5.013736263736265
254,5.013736263736265
255,5.013736263736265
256,5.013736263736265
257,5.013736263736265
258,5.013736263736265
259,5.013736263736265
260,5.013736263736265
261,5.013736263736265
262,5.013736263736265
263,5.013736263736265
264,5.013736263736265
265,5.013736263736265
266,5.013736263736265
267,5.013736263736265
268,5.013736263736265
269,5.013736263736265
270,5.013736263736265
271,5.013736263736265
272,5.013736263736265
273,5.013736263736265
274,5.013736263736265
275,5.013736263736265
276,5.013736263736265
277,5.013736263736265
278,5.013736263736265
279,5.013736263736265
280,5.013736263736265
281,5.013736263736265
282,5.013736263736265
283,5.013736263736265
284,5.013736263736265
285,5.013736263736265
286,5.013736263736265
287,5.013736263736265
288,5.013736263736265
289,5.013736263736265
290,5.013736263736265
291,5.013736263736265
292,5.013736263736265
293,5.013736263736265
294,5.013736263736265
295,5.013736263736265
296,5.013736263736265
297,5.013736263736265
298,5.013736263736265
299,5.013736263736265
300,5.013736263736265
301,5.013736263736265
302,5.013736263736265
303,5.013736263736265
304,5.013736263736265
305,5.013736263736265
306,5.013736263736265
307,5.013736263736265
308,5.013736263736265
309,5.013736263736265
310,5.013736263736265
311,5.013736263736265
312,5.013736263736265
313,5.013736263736265
314,5.013736263736265
315,5.013736263736265
316,5.013736263736265
317,5.013736263736265
318,5.013736263736265
319,5.013736263736265
320,5.013736263736265
321,5.013736263736265
322,5.013736263736265
323,5.013736263736265
324,5.013736263736265
325,5.013736263736265
326,5.013736263736265
327,5.013736263736265
328,5.013736263736265
329,5.013736263736265
330,5.013736263736265
331,5.013736263736265
332,5.013736263736265
333,5.013736263736265
334,5.013736263736265
335,5.013736263736265
336,5.013736263736265
337,4.010989010989012
338,4.010989010989012
339,4.010989010989012
340,4.010989010989012
341,4.010989010989012
342,4.010989010989012
343,4.010989010989012
344,4.010989010989012
345,4.010989010989012
346,4.010989010989012
347,4.010989010989012
348,4.010989010989012
349,4.010989010989012
350,4.010989010989012
351,4.010989010989012
352,4.010989010989012
353,4.010989010989012
354,4.010989010989012
355,4.010989010989012
356,4.010989010989012
357,4.010989010989012
358,4.010989010989012
359,4.010989010989012
360,4.010989010989012
361,4.010989010989012
362,4.010989010989012
363,4.010989010989012
364,4.010989010989012
365,4.010989010989012
366,4.010989010989012
367,4.010989010989012
368,4.010989010989012
369,4.010989010989012
370,4.010989010989012
371,4.010989010989012
372,4.010989010989012
373,4.010989010989012
374,4.010989010989012
375,4.010989010989012
376,4.010989010989012
377,4.010989010989012
378,4.010989010989012
379,4.010989010989012
380,4.010989010989012
381,4.010989010989012
382,4.010989010989012
383,4.010989010989012
384,4.010989010989012
385,4.010989010989012
386,4.010989010989012
387,4.010989010989012
388,4.010989010989012
389,4.010989010989012
390,4.010989010989012
391,4.010989010989012
392,4.010989010989012
393,4.010989010989012
394,4.010989010989012
395,4.010989010989012
396,4.010989010989012
397,4.010989010989012
398,4.010989010989012
399,4.010989010989012
400,4.010989010989012
401,4.010989010989012
402,4.010989010989012
403,4.010989010989012
404,4.010989010989012
405,4.010989010989012
406,4.010989010989012
407,4.010989010989012
408,4.010989010989012
409,4.010989010989012
410,4.010989010989012
411,4.010989010989012
412,4.010989010989012
413,4.010989010989012
414,4.010989010989012
415,4.010989010989012
416,4.010989010989012
417,4.010989010989012
418,4.010989010989012
419,4.010989010989012
420,4.010989010989012
421,4.010989010989012
422,4.010989010989012
423,4.010989010989012
424,4.010989010989012
425,4.010989010989012
426,4.010989010989012
427,4.010989010989012
428,4.010989010989012
429,4.010989010989012
430,4.010989010989012
431,4.010989010989012
432,4.010989010989012
433,4.010989010989012
434,4.010989010989012
435,4.010989010989012
436,4.010989010989012
437,4.010989010989012
438,4.010989010989012
439,4.010989010989012
440,4.010989010989012
441,4.010989010989012
442,4.010989010989012
443,4.010989010989012
444,4.010989010989012
445,4.010989010989012
446,4.010989010989012
447,4.010989010989012
448,4.010989010989012
449,4.010989010989012
450,4.010989010989012
451,4.010989010989012
452,4.010989010989012
453,4.010989010989012
454,4.010989010989012
455,4.010989010989012
456,4.010989010989012
457,4.010989010989012
458,4.010989010989012
459,4.010989010989012
460,4.010989010989012
461,4.010989010989012
462,4.010989010989012
463,4.010989010989012
464,4.010989010989012
465,4.010989010989012
466,4.010989010989012
467,4.010989010989012
468,4.010989010989012
469,4.010989010989012
470,4.010989010989012
471,4.010989010989012
472,4.010989010989012
473,4.010989010989012
474,4.010989010989012
475,4.010989010989012
476,4.010989010989012
477,4.010989010989012
478,4.010989010989012
479,4.010989010989012
480,4.010989010989012
481,4.010989010989012
482,4.010989010989012
483,4.010989010989012
484,4.010989010989012
485,4.010989010989012
486,4.010989010989012
487,4.010989010989012
488,4.010989010989012
489,4.010989010989012
490,4.010989010989012
491,4.010989010989012
492,4.010989010989012
493,4.010989010989012
494,4.010989010989012
495,4.010989010989012
496,4.010989010989012
497,4.010989010989012
498,4.010989010989012
499,4.010989010989012
500,4.010989010989012
501,4.010989010989012
502,4.010989010989012
503,4.010989010989012
504,4.010989010989012
505,5.013736263736265
506,5.013736263736265
507,5.013736263736265
508,5.013736263736265
509,5.013736263736265
510,5.013736263736265
511,5.013736263736265
512,5.013736263736265
513,5.013736263736265
514,5.013736263736265
515,5.013736263736265
516,5.013736263736265
517,5.013736263736265
518,5.013736263736265
519,5.013736263736265
520,5.013736263736265
521,5.013736263736265
522,5.013736263736265
523,5.013736263736265
524,5.013736263736265
525,5.013736263736265
526,5.013736263736265
527,5.013736263736265
528,5.013736263736265
529,5.013736263736265
530,5.013736263736265
531,5.013736263736265
532,5.013736263736265
533,5.013736263736265
534,5.013736263736265
535,5.013736263736265
536,5.013736263736265
537,5.013736263736265
538,5.013736263736265
539,5.013736263736265
540,5.013736263736265
541,5.013736263736265
542,5.013736263736265
543,5.013736263736265
544,5.013736263736265
545,5.013736263736265
546,5.013736263736265
547,5.013736263736265
548,5.013736263736265
549,5.013736263736265
550,5.013736263736265
551,5.013736263736265
552,5.013736263736265
553,5.013736263736265
554,5.013736263736265
555,5.013736263736265
556,5.013736263736265
557,5.013736263736265
558,5.013736263736265
559,5.013736263736265
560,5.013736263736265
561,5.013736263736265
562,5.013736263736265
563,5.013736263736265
564,5.013736263736265
565,5.013736263736265
566,5.013736263736265
567,5.013736263736265
568,5.013736263736265
569,5.013736263736265
570,5.013736263736265
571,5.013736263736265
572,5.013736263736265
573,5.013736263736265
574,5.013736263736265
575,5.013736263736265
576,5.013736263736265
577,5.013736263736265
578,5.013736263736265
579,5.013736263736265
580,5.013736263736265
581,5.013736263736265
582,5.013736263736265
583,5.013736263736265
584,5.013736263736265
585,5.013736263736265
586,5.013736263736265
587,5.013736263736265
588,5.013736263736265
589,5.013736263736265
590,5.013736263736265
591,5.013736263736265
592,5.013736263736265
593,5.013736263736265
594,5.013736263736265
595,5.013736263736265
596,5.013736263736265
597,5.013736263736265
598,5.013736263736265
599,5.013736263736265
600,5.013736263736265
601,5.013736263736265
602,5.013736263736265
603,5.013736263736265
604,5.013736263736265
605,5.013736263736265
606,5.013736263736265
607,5.013736263736265
608,5.013736263736265
609,5.013736263736265
610,5.013736263736265
611,5.013736263736265
612,5.013736263736265
613,5.013736263736265
614,5.013736263736265
615,5.013736263736265
616,5.013736263736265
617,5.013736263736265
618,5.013736263736265
619,5.013736263736265
620,5.013736263736265
621,5.013736263736265
622,5.013736263736265
623,5.013736263736265
624,5.013736263736265
625,5.013736263736265
626,5.013736263736265
627,5.013736263736265
628,5.013736263736265
629,5.013736263736265
630,5.013736263736265
631,5.013736263736265
632,5.013736263736265
633,5.013736263736265
634,5.013736263736265
635,5.013736263736265
636,5.013736263736265
637,5.013736263736265
638,5.013736263736265
639,5.013736263736265
640,5.013736263736265
641,5.013736263736265
642,5.013736263736265
643,5.013736263736265
644,5.013736263736265
645,5.013736263736265
646,5.013736263736265
647,5.013736263736265
648,5.013736263736265
649,5.013736263736265
650,5.013736263736265
651,5.013736263736265
652,5.013736263736265
653,5.013736263736265
654,5.013736263736265
655,5.013736263736265
656,5.013736263736265
657,5.013736263736265
658,5.013736263736265
659,5.013736263736265
660,5.013736263736265
661,5.013736263736265
662,5.013736263736265
663,5.013736263736265
664,5.013736263736265
665,5.013736263736265
666,5.013736263736265
667,5.013736263736265
668,5.013736263736265
669,5.013736263736265
670,5.013736263736265
671,5.013736263736265
672,5.013736263736265
673,14.038461538461538
674,14.038461538461538
675,14.038461538461538
676,14.038461538461538
677,14.038461538461538
678,14.038461538461538
679,14.038461538461538
680,14.038461538461538
681,14.038461538461538
682,14.038461538461538
683,14.038461538461538
684,14.038461538461538
685,14.038461538461538
686,14.038461538461538
687,14.038461538461538
688,14.038461538461538
689,14.038461538461538
690,14.038461538461538
691,14.038461538461538
692,14.038461538461538
693,14.038461538461538
694,14.038461538461538
695,14.038461538461538
696,14.038461538461538
697,14.038461538461538
698,14.038461538461538
699,14.038461538461538
700,14.038461538461538
701,14.038461538461538
702,14.038461538461538
703,14.038461538461538
704,14.038461538461538
705,14.038461538461538
706,14.038461538461538
707,14.038461538461538
708,14.038461538461538
709,14.038461538461538
710,14.038461538461538
711,14.038461538461538
712,14.038461538461538
713,14.038461538461538
714,14.038461538461538
715,14.038461538461538
716,14.038461538461538
717,14.038461538461538
718,14.038461538461538
719,14.038461538461538
720,14.038461538461538
721,14.038461538461538
722,14.038461538461538
723,14.038461538461538
724,14.038461538461538
725,14.038461538461538
726,14.038461538461538
727,14.038461538461538
728,14.038461538461538
729,14.038461538461538
730,14.038461538461538
731,14.038461538461538
732,14.038461538461538
733,14.038461538461538
734,14.038461538461538
735,14.038461538461538
736,14.038461538461538
737,14.038461538461538
738,14.038461538461538
739,14.038461538461538
740,14.038461538461538
741,14.038461538461538
742,14.038461538461538
743,14.038461538461538
744,14.038461538461538
745,14.038461538461538
746,14.038461538461538
747,14.038461538461538
748,14.038461538461538
749,14.038461538461538
750,14.038461538461538
751,14.038461538461538
752,14.038461538461538
753,14.038461538461538
754,14.038461538461538
755,14.038461538461538
756,14.038461538461538
757,14.038461538461538
758,14.038461538461538
759,14.038461538461538
760,14.038461538461538
761,14.038461538461538
762,14.038461538461538
763,14.038461538461538
764,14.038461538461538
765,14.038461538461538
766,14.038461538461538
767,14.038461538461538
768,14.038461538461538
769,14.038461538461538
770,14.038461538461538
771,14.038461538461538
772,14.038461538461538
773,14.038461538461538
774,14.038461538461538
775,14.038461538461538
776,14.038461538461538
777,14.038461538461538
778,14.038461538461538
779,14.038461538461538
780,14.038461538461538
781,14.038461538461538
782,14.038461538461538
783,14.038461538461538
784,14.038461538461538
785,14.038461538461538
786,14.038461538461538
787,14.038461538461538
788,14.038461538461538
789,14.038461538461538
790,14.038461538461538
791,14.038461538461538
792,14.038461538461538
793,14.038461538461538
794,14.038461538461538
795,14.038461538461538
796,14.038461538461538
797,14.038461538461538
798,14.038461538461538
799,14.038461538461538
800,14.038461538461538
801,14.038461538461538
802,14.038461538461538
803,14.038461538461538
804,14.038461538461538
805,14.038461538461538
806,14.038461538461538
807,14.038461538461538
808,14.038461538461538
809,14.038461538461538
810,14.038461538461538
811,14.038461538461538
812,14.038461538461538
813,14.038461538461538
814,14.038461538461538
815,14.038461538461538
816,14.038461538461538
817,14.038461538461538
818,14.038461538461538
819,14.038461538461538
820,14.038461538461538
821,14.038461538461538
822,14.038461538461538
823,14.038461538461538
824,14.038461538461538
825,14.038461538461538
826,14.038461538461538
827,14.038461538461538
828,14.038461538461538
829,14.038461538461538
830,14.038461538461538
831,14.038461538461538
832,14.038461538461538
833,14.038461538461538
834,14.038461538461538
835,14.038461538461538
836,14.038461538461538
837,14.038461538461538
838,14.038461538461538
839,14.038461538461538
840,14.038461538461538
841,1.002747252747253
842,1.002747252747253
843,1.002747252747253
844,1.002747252747253
845,1.002747252747253
846,1.002747252747253
847,1.002747252747253
848,1.002747252747253
849,1.002747252747253
850,1.002747252747253
851,1.002747252747253
852,1.002747252747253
853,1.002747252747253
854,1.002747252747253
855,1.002747252747253
856,1.002747252747253
857,1.002747252747253
858,1.002747252747253
859,1.002747252747253
860,1.002747252747253
861,1.002747252747253
862,1.002747252747253
863,1.002747252747253
864,1.002747252747253
865,1.002747252747253
866,1.002747252747253
867,1.002747252747253
868,1.002747252747253
869,1.002747252747253
870,1.002747252747253
871,1.002747252747253
872,1.002747252747253
873,1.002747252747253
874,1.002747252747253
875,1.002747252747253
876,1.002747252747253
877,1.002747252747253
878,1.002747252747253
879,1.002747252747253
880,1.002747252747253
881,1.002747252747253
882,1.002747252747253
883,1.002747252747253
884,1.002747252747253
885,1.002747252747253
886,1.002747252747253
887,1.002747252747253
888,1.002747252747253
889,1.002747252747253
890,1.002747252747253
891,1.002747252747253
892,1.002747252747253
893,1.002747252747253
894,1.002747252747253
895,1.002747252747253
896,1.002747252747253
897,1.002747252747253
898,1.002747252747253
899,1.002747252747253
900,1.002747252747253
901,1.002747252747253
902,1.002747252747253
903,1.002747252747253
904,1.002747252747253
905,1.002747252747253
906,1.002747252747253
907,1.002747252747253
908,1.002747252747253
909,1.002747252747253
910,1.002747252747253
911,1.002747252747253
912,1.002747252747253
913,1.002747252747253
914,1.002747252747253
915,1.002747252747253
916,1.002747252747253
917,1.002747252747253
918,1.002747252747253
919,1.002747252747253
920,1.002747252747253
921,1.002747252747253
922,1.002747252747253
923,1.002747252747253
924,1.002747252747253
925,1.002747252747253
926,1.002747252747253
927,1.002747252747253
928,1.002747252747253
929,1.002747252747253
930,1.002747252747253
931,1.002747252747253
932,1.002747252747253
933,1.002747252747253
934,1.002747252747253
935,1.002747252747253
936,1.002747252747253
937,1.002747252747253
938,1.002747252747253
939,1.002747252747253
940,1.002747252747253
941,1.002747252747253
942,1.002747252747253
943,1.002747252747253
944,1.002747252747253
945,1.002747252747253
946,1.002747252747253
947,1.002747252747253
948,1.002747252747253
949,1.002747252747253
950,1.002747252747253
951,1.002747252747253
952,1.002747252747253
953,1.002747252747253
954,1.002747252747253
955,1.002747252747253
956,1.002747252747253
957,1.002747252747253
958,1.002747252747253
959,1.002747252747253
960,1.002747252747253
961,1.002747252747253
962,1.002747252747253
963,1.002747252747253
964,1.002747252747253
965,1.002747252747253
966,1.002747252747253
967,1.002747252747253
968,1.002747252747253
969,1.002747252747253
970,1.002747252747253
971,1.002747252747253
972,1.002747252747253
973,1.002747252747253
974,1.002747252747253
975,1.002747252747253
976,1.002747252747253
977,1.002747252747253
978,1.002747252747253
979,1.002747252747253
980,1.002747252747253
981,1.002747252747253
982,1.002747252747253
983,1.002747252747253
984,1.002747252747253
985,1.002747252747253
986,1.002747252747253
987,1.002747252747253
988,1.002747252747253
989,1.002747252747253
990,1.002747252747253
991,1.002747252747253
992,1.002747252747253
993,1.002747252747253
994,1.002747252747253
995,1.002747252747253
996,1.002747252747253
997,1.002747252747253
998,1.002747252747253
999,1.002747252747253
1000,1.002747252747253
1001,1.002747252747253
1002,1.002747252747253
1003,1.002747252747253
1004,1.002747252747253
1005,1.002747252747253
1006,1.002747252747253
1007,1.002747252747253
1008,1.002747252747253
1009,11.030219780219781
1010,11.030219780219781
1011,11.030219780219781
1012,11.030219780219781
1013,11.030219780219781
1014,11.030219780219781
1015,11.030219780219781
1016,11.030219780219781
1017,11.030219780219781
1018,11.030219780219781
1019,11.030219780219781
1020,11.030219780219781
1021,11.030219780219781
1022,11.030219780219781
1023,11.030219780219781
1024,11.030219780219781
1025,11.030219780219781
1026,11.030219780219781
1027,11.030219780219781
1028,11.030219780219781
1029,11.030219780219781
1030,11.030219780219781
1031,11.030219780219781
1032,11.030219780219781
1033,11.030219780219781
1034,11.030219780219781
1035,11.030219780219781
1036,11.030219780219781
1037,11.030219780219781
1038,11.030219780219781
1039,11.030219780219781
1040,11.030219780219781
1041,11.030219780219781
1042,11.030219780219781
1043,11.030219780219781
1044,11.030219780219781
1045,11.030219780219781
1046,11.030219780219781
1047,11.030219780219781
1048,11.030219780219781
1049,11.030219780219781
1050,11.030219780219781
1051,11.030219780219781
1052,11.030219780219781
1053,11.030219780219781
1054,11.030219780219781
1055,11.030219780219781
1056,11.030219780219781
1057,11.030219780219781
1058,11.030219780219781
1059,11.030219780219781
1060,11.030219780219781
1061,11.030219780219781
1062,11.030219780219781
1063,11.030219780219781
1064,11.030219780219781
1065,11.030219780219781
1066,11.030219780219781
1067,11.030219780219781
1068,11.030219780219781
1069,11.030219780219781
1070,11.030219780219781
1071,11.030219780219781
1072,11.030219780219781
1073,11.030219780219781
1074,11.030219780219781
1075,11.030219780219781
1076,11.030219780219781
1077,11.030219780219781
1078,11.030219780219781
1079,11.030219780219781
1080,11.030219780219781
1081,11.030219780219781
1082,11.030219780219781
1083,11.030219780219781
1084,11.030219780219781
1085,11.030219780219781
1086,11.030219780219781
1087,11.030219780219781
1088,11.030219780219781
1089,11.030219780219781
1090,11.030219780219781
1091,11.030219780219781
1092,11.030219780219781
1093,11.030219780219781
1094,11.030219780219781
1095,11.030219780219781
1096,11.030219780219781
1097,11.030219780219781
1098,11.030219780219781
1099,11.030219780219781
1100,11.030219780219781
1101,11.030219780219781
1102,11.030219780219781
1103,11.030219780219781
1104,11.030219780219781
1105,11.030219780219781
1106,11.030219780219781
1107,11.030219780219781
1108,11.030219780219781
1109,11.030219780219781
1110,11.030219780219781
1111,11.030219780219781
1112,11.030219780219781
1113,11.030219780219781
1114,11.030219780219781
1115,11.030219780219781
1116,11.030219780219781
1117,11.030219780219781
1118,11.030219780219781
1119,11.030219780219781
1120,11.030219780219781
1121,11.030219780219781
1122,11.030219780219781
1123,11.030219780219781
1124,11.030219780219781
1125,11.030219780219781
1126,11.030219780219781
1127,11.030219780219781
1128,11.030219780219781
1129,11.030219780219781
1130,11.030219780219781
1131,11.030219780219781
1132,11.030219780219781
1133,11.030219780219781
1134,11.030219780219781
1135,11.030219780219781
1136,11.030219780219781
1137,11.030219780219781
1138,11.030219780219781
1139,11.030219780219781
1140,11.030219780219781
1141,11.030219780219781
1142,11.030219780219781
1143,11.030219780219781
1144,11.030219780219781
1145,11.030219780219781
1146,11.030219780219781
1147,11.030219780219781
1148,11.030219780219781
1149,11.030219780219781
1150,11.030219780219781
1151,11.030219780219781
1152,11.030219780219781
1153,11.030219780219781
1154,11.030219780219781
1155,11.030219780219781
1156,11.030219780219781
1157,11.030219780219781
1158,11.030219780219781
1159,11.030219780219781
1160,11.030219780219781
1161,11.030219780219781
1162,11.030219780219781
1163,11.030219780219781
1164,11.030219780219781
1165,11.030219780219781
1166,11.030219780219781
1167,11.030219780219781
1168,11.030219780219781
1169,11.030219780219781
1170,11.030219780219781
1171,11.030219780219781
1172,11.030219780219781
1173,11.030219780219781
1174,11.030219780219781
1175,11.030219780219781
1176,11.030219780219781
1177,3.008241758241758
1178,3.008241758241758
1179,3.008241758241758
1180,3.008241758241758
1181,3.008241758241758
1182,3.008241758241758
1183,3.008241758241758
1184,3.008241758241758
1185,3.008241758241758
1186,3.008241758241758
1187,3.008241758241758
1188,3.008241758241758
1189,3.008241758241758
1190,3.008241758241758
1191,3.008241758241758
1192,3.008241758241758
1193,3.008241758241758
1194,3.008241758241758
1195,3.008241758241758
1196,3.008241758241758
1197,3.008241758241758
1198,3.008241758241758
1199,3.008241758241758
1200,3.008241758241758
1201,3.008241758241758
1202,3.008241758241758
1203,3.008241758241758
1204,3.008241758241758
1205,3.008241758241758
1206,3.008241758241758
1207,3.008241758241758
1208,3.008241758241758
1209,3.008241758241758
1210,3.008241758241758
1211,3.008241758241758
1212,3.008241758241758
1213,3.008241758241758
1214,3.008241758241758
1215,3.008241758241758
1216,3.008241758241758
1217,3.008241758241758
1218,3.008241758241758
1219,3.008241758241758
1220,3.008241758241758
1221,3.008241758241758
1222,3.008241758241758
1223,3.008241758241758
1224,3.008241758241758
1225,3.008241758241758
1226,3.008241758241758
1227,3.008241758241758
1228,3.008241758241758
1229,3.008241758241758
1230,3.008241758241758
1231,3.008241758241758
1232,3.008241758241758
1233,3.008241758241758
1234,3.008241758241758
1235,3.008241758241758
1236,3.008241758241758
1237,3.008241758241758
1238,3.008241758241758
1239,3.008241758241758
1240,3.008241758241758
1241,3.008241758241758
1242,3.008241758241758
1243,3.008241758241758
1244,3.008241758241758
1245,3.008241758241758
1246,3.008241758241758
1247,3.008241758241758
1248,3.008241758241758
1249,3.008241758241758
1250,3.008241758241758
1251,3.008241758241758
1252,3.008241758241758
1253,3.008241758241758
1254,3.008241758241758
1255,3.008241758241758
1256,3.008241758241758
1257,3.008241758241758
1258,3.008241758241758
1259,3.008241758241758
1260,3.008241758241758
1261,3.008241758241758
1262,3.008241758241758
1263,3.008241758241758
1264,3.008241758241758
1265,3.008241758241758
1266,3.008241758241758
1267,3.008241758241758
1268,3.008241758241758
1269,3.008241758241758
1270,3.008241758241758
1271,3.008241758241758
1272,3.008241758241758
1273,3.008241758241758
1274,3.008241758241758
1275,3.008241758241758
1276,3.008241758241758
1277,3.008241758241758
1278,3.008241758241758
1279,3.008241758241758
1280,3.008241758241758
1281,3.008241758241758
1282,3.008241758241758
1283,3.008241758241758
1284,3.008241758241758
1285,3.008241758241758
1286,3.008241758241758
1287,3.008241758241758
1288,3.008241758241758
1289,3.008241758241758
1290,3.008241758241758
1291,3.008241758241758
1292,3.008241758241758
1293,3.008241758241758
1294,3.008241758241758
1295,3.008241758241758
1296,3.008241758241758
1297,3.008241758241758
1298,3.008241758241758
1299,3.008241758241758
1300,3.008241758241758
1301,3.008241758241758
1302,3.008241758241758
1303,3.008241758241758
1304,3.008241758241758
1305,3.008241758241758
1306,3.008241758241758
1307,3.008241758241758
1308,3.008241758241758
1309,3.008241758241758
1310,3.008241758241758
1311,3.008241758241758
1312,3.008241758241758
1313,3.008241758241758
1314,3.008241758241758
1315,3.008241758241758
1316,3.008241758241758
1317,3.008241758241758
1318,3.008241758241758
1319,3.008241758241758
1320,3.008241758241758
1321,3.008241758241758
1322,3.008241758241758
1323,3.008241758241758
1324,3.008241758241758
1325,3.008241758241758
1326,3.008241758241758
1327,3.008241758241758
1328,3.008241758241758
1329,3.008241758241758
1330,3.008241758241758
1331,3.008241758241758
1332,3.008241758241758
1333,3.008241758241758
1334,3.008241758241758
1335,3.008241758241758
1336,3.008241758241758
1337,3.008241758241758
1338,3.008241758241758
1339,3.008241758241758
1340,3.008241758241758
1341,3.008241758241758
1342,3.008241758241758
1343,3.008241758241758
1344,3.008241758241758
1345,1.002747252747253
1346,1.002747252747253
1347,1.002747252747253
1348,1.002747252747253
1349,1.002747252747253
1350,1.002747252747253
1351,1.002747252747253
1352,1.002747252747253
1353,1.002747252747253
1354,1.002747252747253
1355,1.002747252747253
1356,1.002747252747253
1357,1.002747252747253
1358,1.002747252747253
1359,1.002747252747253
1360,1.002747252747253
1361,1.002747252747253
1362,1.002747252747253
